RA,DEC,nvotes,elliptical,edge_on_disk,dont_know,merger,face_on_spiral,type
204.2155,-0.6379167,25,0.0,0.0399999991059,0.959999978542,0.0,0.0,dont_know
204.3891,-0.6661111,33,0.0,0.0,1.0,0.0,0.0,dont_know
204.322,-0.6553056,33,0.0,0.0,1.0,0.0,0.0,dont_know
204.5561,-0.6931389,35,0.0289999991655,0.0,0.971000015736,0.0,0.0,dont_know
204.572,-0.6956389,65,0.0309999994934,0.0,0.96899998188,0.0,0.0,dont_know
204.5897,-0.6985555,35,0.0289999991655,0.0,0.943000018597,0.0289999991655,0.0,dont_know
204.7655,-0.7271944,58,0.0,0.0,1.0,0.0,0.0,dont_know
204.9753,-0.76125,36,0.0,0.111000001431,0.888999998569,0.0,0.0,dont_know
204.9742,-0.7610555,56,0.0179999992251,0.0179999992251,0.945999979973,0.0179999992251,0.0,dont_know
205.2293,-0.8026667,57,0.0179999992251,0.0,0.964999973774,0.0179999992251,0.0,dont_know
205.3563,-0.8233889,58,0.0,0.0,0.98299998045,0.0170000009239,0.0,dont_know
217.3567,-0.8256389,28,0.107000000775,0.0710000023246,0.820999979973,0.0,0.0,dont_know
221.5679,-0.8275555,34,0.0,0.0,1.0,0.0,0.0,dont_know
221.5671,-0.8267778,28,0.0,0.0359999984503,0.929000020027,0.0359999984503,0.0,dont_know
222.2318,-0.8384722,23,0.0,0.0,1.0,0.0,0.0,dont_know
224.904,-0.7417778,63,0.143000006676,0.01600000076,0.698000013828,0.143000006676,0.0,dont_know
169.8836,-0.2156111,27,0.0370000004768,0.0740000009537,0.888999998569,0.0,0.0,dont_know
169.8878,-0.2183889,53,0.0,0.0,1.0,0.0,0.0,dont_know
177.2522,-0.3156389,60,0.0170000009239,0.0,0.98299998045,0.0,0.0,dont_know
185.8613,-0.412,22,0.0,0.0,1.0,0.0,0.0,dont_know
186.6877,-0.2277222,56,0.0359999984503,0.0,0.963999986649,0.0,0.0,dont_know
186.6913,-0.22175,29,0.103000000119,0.0,0.897000014782,0.0,0.0,dont_know
188.7955,-0.2223611,19,0.0529999993742,0.0,0.788999974728,0.0,0.157999996096,dont_know
190.0364,-0.3513333,35,0.11400000006,0.0570000000298,0.800000011921,0.0289999991655,0.0,dont_know
193.3701,-0.3848889,31,0.289999991655,0.0,0.709999978542,0.0,0.0,dont_know
193.3481,-0.4253333,52,0.0189999993891,0.0769999995828,0.75,0.153999999166,0.0,dont_know
196.7241,-0.2215,27,0.111000001431,0.0,0.888999998569,0.0,0.0,dont_know
199.4937,-0.3120556,30,0.0670000016689,0.0,0.666999995708,0.0329999998212,0.232999995351,dont_know
199.4927,-0.3142222,54,0.0189999993891,0.129999995232,0.703999996185,0.0930000022054,0.0559999998659,dont_know
201.437,-0.4172222,29,0.0340000018477,0.0,0.966000020504,0.0,0.0,dont_know
201.9609,-0.2131111,29,0.103000000119,0.0,0.897000014782,0.0,0.0,dont_know
209.8933,-0.2097778,47,0.319000005722,0.0,0.680999994278,0.0,0.0,dont_know
215.7819,-0.359,33,0.0299999993294,0.0,0.93900001049,0.0299999993294,0.0,dont_know
217.7677,-0.3255278,30,0.266999989748,0.0,0.73299998045,0.0,0.0,dont_know
219.4689,-0.3986945,34,0.0,0.0289999991655,0.882000029087,0.0289999991655,0.0590000003576,dont_know
220.0448,-0.294,24,0.0,0.082999996841,0.791999995708,0.0,0.125,dont_know
220.2348,-0.3179167,41,0.0489999987185,0.097999997437,0.828999996185,0.0,0.0240000002086,dont_know
223.0218,-0.2565278,30,0.0,0.0,1.0,0.0,0.0,dont_know
224.4034,-0.2346945,45,0.0890000015497,0.0219999998808,0.888999998569,0.0,0.0,dont_know
231.2155,-0.4127778,38,0.21099999547,0.0260000005364,0.711000025272,0.0529999993742,0.0,dont_know
237.1582,-0.3351667,28,0.143000006676,0.0,0.75,0.0710000023246,0.0359999984503,dont_know
238.7277,-0.3305833,25,0.0399999991059,0.0,0.959999978542,0.0,0.0,dont_know
241.5859,-0.2156111,28,0.0359999984503,0.0710000023246,0.856999993324,0.0,0.0359999984503,dont_know
246.1304,-0.4165833,25,0.159999996424,0.0,0.759999990463,0.0799999982119,0.0,dont_know
248.3885,-0.2380833,30,0.300000011921,0.0,0.666999995708,0.0,0.0329999998212,dont_know
165.9062,0.005527778,20,0.0500000007451,0.0,0.949999988079,0.0,0.0,dont_know
176.6468,0.2093056,54,0.111000001431,0.0189999993891,0.870000004768,0.0,0.0,dont_know
181.9661,0.04691667,29,0.137999996543,0.0689999982715,0.792999982834,0.0,0.0,dont_know
182.8641,0.18375,59,0.237000003457,0.0340000018477,0.712000012398,0.0,0.0170000009239,dont_know
188.1797,0.1171111,51,0.0390000008047,0.157000005245,0.804000020027,0.0,0.0,dont_know
190.9329,0.1144722,32,0.187999993563,0.0619999989867,0.75,0.0,0.0,dont_know
197.2317,0.1443611,37,0.0,0.0,0.945999979973,0.0540000014007,0.0,dont_know
197.2735,0.1761389,30,0.0329999998212,0.0,0.967000007629,0.0,0.0,dont_know
203.1348,0.1341944,62,0.16099999845,0.01600000076,0.823000013828,0.0,0.0,dont_know
208.1862,0.1314167,52,0.0,0.0960000008345,0.884999990463,0.0,0.0189999993891,dont_know
215.7323,0.08827778,36,0.082999996841,0.0280000008643,0.861000001431,0.0280000008643,0.0,dont_know
221.0764,0.04394444,35,0.0289999991655,0.0860000029206,0.771000027657,0.0570000000298,0.0570000000298,dont_know
222.7604,0.004888889,35,0.0570000000298,0.0,0.943000018597,0.0,0.0,dont_know
235.8553,0.2041944,48,0.082999996841,0.0,0.916999995708,0.0,0.0,dont_know
239.0388,0.1299444,51,0.0590000003576,0.0,0.940999984741,0.0,0.0,dont_know
241.1395,0.01138889,59,0.0170000009239,0.0340000018477,0.949000000954,0.0,0.0,dont_know
245.3783,0.06005555,49,0.082000002265,0.082000002265,0.837000012398,0.0,0.0,dont_know
177.441,0.6276667,30,0.0329999998212,0.0,0.967000007629,0.0,0.0,dont_know
188.2553,0.5492778,28,0.0359999984503,0.0359999984503,0.929000020027,0.0,0.0,dont_know
202.1456,0.5237222,26,0.0379999987781,0.115000002086,0.846000015736,0.0,0.0,dont_know
203.696,0.4219722,44,0.0,0.0230000000447,0.976999998093,0.0,0.0,dont_know
215.7216,0.4255278,34,0.206000000238,0.0,0.794000029564,0.0,0.0,dont_know
215.7485,0.5195278,50,0.259999990463,0.0399999991059,0.680000007153,0.0,0.019999999553,dont_know
230.4078,0.46775,27,0.0,0.148000001907,0.703999996185,0.111000001431,0.0370000004768,dont_know
231.1826,0.6092222,25,0.0,0.0799999982119,0.920000016689,0.0,0.0,dont_know
234.8423,0.5072778,37,0.162000000477,0.0270000007004,0.675999999046,0.0810000002384,0.0540000014007,dont_know
239.7369,0.5271111,23,0.216999992728,0.0,0.782999992371,0.0,0.0,dont_know
245.4002,0.5280278,62,0.0810000002384,0.0480000004172,0.870999991894,0.0,0.0,dont_know
165.8068,1.033833,23,0.173999994993,0.0430000014603,0.739000022411,0.0430000014603,0.0,dont_know
166.3125,0.9908056,55,0.0729999989271,0.108999997377,0.782000005245,0.0179999992251,0.0179999992251,dont_know
168.5763,1.047694,60,0.0170000009239,0.0,0.98299998045,0.0,0.0,dont_know
171.8272,1.021278,31,0.0320000015199,0.0,0.967999994755,0.0,0.0,dont_know
172.7893,0.8862778,29,0.0,0.103000000119,0.897000014782,0.0,0.0,dont_know
175.1187,0.9341111,54,0.148000001907,0.166999995708,0.685000002384,0.0,0.0,dont_know
209.1196,1.047111,21,0.0,0.0480000004172,0.952000021935,0.0,0.0,dont_know
209.1202,1.046528,68,0.0,0.0,0.971000015736,0.0149999996647,0.0149999996647,dont_know
209.1215,1.045167,59,0.0,0.0,0.98299998045,0.0170000009239,0.0,dont_know
216.1455,0.8895556,72,0.082999996841,0.0140000004321,0.875,0.0140000004321,0.0140000004321,dont_know
11.37146,13.65242,57,0.246000006795,0.0,0.754000008106,0.0,0.0,dont_know
14.47688,13.70008,24,0.0,0.0,1.0,0.0,0.0,dont_know
14.47679,13.70289,50,0.019999999553,0.0399999991059,0.939999997616,0.0,0.0,dont_know
14.47679,13.702,65,0.0309999994934,0.0619999989867,0.907999992371,0.0,0.0,dont_know
14.47679,13.70119,59,0.0170000009239,0.0170000009239,0.966000020504,0.0,0.0,dont_know
19.03467,13.32061,55,0.0179999992251,0.0179999992251,0.963999986649,0.0,0.0,dont_know
19.04771,13.38672,62,0.0,0.01600000076,0.98400002718,0.0,0.0,dont_know
30.07167,12.37664,38,0.0,0.0,1.0,0.0,0.0,dont_know
7.949417,14.14525,57,0.0,0.0179999992251,0.981999993324,0.0,0.0,dont_know
10.42729,14.29897,27,0.111000001431,0.0370000004768,0.666999995708,0.148000001907,0.0370000004768,dont_know
16.78967,13.95322,31,0.0649999976158,0.0649999976158,0.741999983788,0.0320000015199,0.097000002861,dont_know
19.81804,13.88678,79,0.0630000010133,0.0,0.936999976635,0.0,0.0,dont_know
25.27921,13.28789,30,0.0670000016689,0.0,0.933000028133,0.0,0.0,dont_know
25.28392,13.28472,19,0.0529999993742,0.0,0.947000026703,0.0,0.0,dont_know
21.63404,13.97886,30,0.232999995351,0.0670000016689,0.666999995708,0.0329999998212,0.0,dont_know
25.76,13.64506,36,0.0,0.082999996841,0.861000001431,0.0560000017285,0.0,dont_know
25.97971,13.80689,33,0.120999999344,0.0610000006855,0.818000018597,0.0,0.0,dont_know
27.04004,13.66625,39,0.204999998212,0.0260000005364,0.744000017643,0.0,0.0260000005364,dont_know
31.36867,13.25106,25,0.280000001192,0.0399999991059,0.680000007153,0.0,0.0,dont_know
7.64175,14.99456,51,0.019999999553,0.0,0.980000019073,0.0,0.0,dont_know
7.897208,15.04514,33,0.0,0.0,1.0,0.0,0.0,dont_know
7.91175,15.11531,39,0.0260000005364,0.0,0.973999977112,0.0,0.0,dont_know
9.176917,14.97675,19,0.0,0.0,1.0,0.0,0.0,dont_know
11.65671,15.00694,27,0.0370000004768,0.0,0.925999999046,0.0,0.0370000004768,dont_know
22.74558,14.42428,30,0.0329999998212,0.0,0.899999976158,0.0,0.0670000016689,dont_know
22.67146,14.39839,56,0.0,0.0,1.0,0.0,0.0,dont_know
22.63425,14.38533,23,0.0,0.0869999974966,0.912999987602,0.0,0.0,dont_know
22.85737,14.46325,33,0.0,0.0,0.97000002861,0.0299999993294,0.0,dont_know
22.80162,14.44389,70,0.0,0.0140000004321,0.986000001431,0.0,0.0,dont_know
22.91242,14.48253,31,0.0,0.0320000015199,0.967999994755,0.0,0.0,dont_know
23.24887,14.37369,29,0.0340000018477,0.103000000119,0.82800000906,0.0340000018477,0.0,dont_know
28.70142,13.79681,33,0.0,0.0,1.0,0.0,0.0,dont_know
28.70012,13.79058,67,0.0,0.0,0.985000014305,0.0149999996647,0.0,dont_know
31.63004,13.47428,23,0.0,0.0,1.0,0.0,0.0,dont_know
33.52108,13.31097,27,0.185000002384,0.0370000004768,0.703999996185,0.0370000004768,0.0370000004768,dont_know
7.64125,15.60617,32,0.0309999994934,0.0,0.938000023365,0.0,0.0309999994934,dont_know
11.70721,15.48092,53,0.208000004292,0.0379999987781,0.736000001431,0.0189999993891,0.0,dont_know
19.69358,14.98967,52,0.0189999993891,0.0769999995828,0.846000015736,0.0,0.0579999983311,dont_know
22.74658,14.75144,32,0.0939999967813,0.0,0.90600001812,0.0,0.0,dont_know
31.599,14.10275,66,0.0149999996647,0.0299999993294,0.93900001049,0.0,0.0149999996647,dont_know
13.02492,15.70011,36,0.194000005722,0.0,0.805999994278,0.0,0.0,dont_know
14.05583,15.66131,50,0.0,0.019999999553,0.980000019073,0.0,0.0,dont_know
14.06029,15.66228,61,0.0,0.0,1.0,0.0,0.0,dont_know
17.548,15.66747,31,0.0320000015199,0.0,0.967999994755,0.0,0.0,dont_know
27.85429,14.71631,40,0.0500000007451,0.0250000003725,0.925000011921,0.0,0.0,dont_know
29.54963,14.68814,52,0.25,0.0,0.75,0.0,0.0,dont_know
32.10746,14.35206,42,0.0240000002086,0.0240000002086,0.786000013351,0.0,0.166999995708,dont_know
33.46212,14.12844,55,0.0909999981523,0.0179999992251,0.89099997282,0.0,0.0,dont_know
33.82841,14.16683,57,0.21099999547,0.0,0.788999974728,0.0,0.0,dont_know
14.71271,13.74544,31,0.097000002861,0.0,0.902999997139,0.0,0.0,dont_know
16.65313,13.85558,69,0.187999993563,0.0430000014603,0.768000006676,0.0,0.0,dont_know
22.90021,13.33133,62,0.0480000004172,0.0649999976158,0.855000019073,0.01600000076,0.01600000076,dont_know
25.70117,13.15419,28,0.0710000023246,0.0359999984503,0.820999979973,0.0359999984503,0.0359999984503,dont_know
30.60383,12.68917,25,0.0399999991059,0.0,0.959999978542,0.0,0.0,dont_know
30.60371,12.69178,38,0.0529999993742,0.0260000005364,0.921000003815,0.0,0.0,dont_know
9.083834,14.33669,72,0.0,0.0,1.0,0.0,0.0,dont_know
10.87958,14.33892,36,0.0,0.0560000017285,0.75,0.0,0.194000005722,dont_know
30.05812,13.05367,24,0.125,0.166999995708,0.666999995708,0.0,0.0419999994338,dont_know
9.896209,14.90639,59,0.254000008106,0.0340000018477,0.694999992847,0.0170000009239,0.0,dont_know
24.61858,13.97744,33,0.0610000006855,0.0,0.93900001049,0.0,0.0,dont_know
25.95871,13.84525,30,0.166999995708,0.10000000149,0.73299998045,0.0,0.0,dont_know
27.77721,13.86983,32,0.0619999989867,0.0,0.938000023365,0.0,0.0,dont_know
11.33283,15.17122,31,0.0,0.0,1.0,0.0,0.0,dont_know
14.10792,15.03569,30,0.0329999998212,0.0329999998212,0.899999976158,0.0,0.0329999998212,dont_know
22.16413,14.65206,26,0.0,0.0379999987781,0.962000012398,0.0,0.0,dont_know
7.725584,15.61336,39,0.0260000005364,0.0260000005364,0.949000000954,0.0,0.0,dont_know
26.97304,14.59256,38,0.0,0.0,1.0,0.0,0.0,dont_know
28.52046,14.54439,69,0.246000006795,0.0430000014603,0.695999979973,0.0140000004321,0.0,dont_know
33.17704,13.92522,55,0.0179999992251,0.0,0.981999993324,0.0,0.0,dont_know
8.348541,16.04125,33,0.0610000006855,0.0610000006855,0.879000008106,0.0,0.0,dont_know
10.65388,16.03408,61,0.212999999523,0.0659999996424,0.704999983311,0.01600000076,0.0,dont_know
13.19571,15.93525,32,0.187999993563,0.0309999994934,0.71899998188,0.0619999989867,0.0,dont_know
13.40125,15.93911,68,0.103000000119,0.0289999991655,0.837999999523,0.0289999991655,0.0,dont_know
18.20288,15.7375,70,0.157000005245,0.0,0.81400001049,0.0289999991655,0.0,dont_know
21.82338,15.51703,56,0.179000005126,0.0179999992251,0.786000013351,0.0179999992251,0.0,dont_know
24.97896,15.25403,26,0.0379999987781,0.0,0.962000012398,0.0,0.0,dont_know
40.99721,-9.172334,40,0.0,0.0,0.975000023842,0.0,0.0250000003725,dont_know
43.31696,-8.929167,47,0.0209999997169,0.0209999997169,0.93599998951,0.0,0.0209999997169,dont_know
43.31688,-8.928361,25,0.0,0.0,1.0,0.0,0.0,dont_know
44.10121,-8.846306,49,0.019999999553,0.019999999553,0.958999991417,0.0,0.0,dont_know
44.10021,-8.837584,30,0.0,0.0329999998212,0.933000028133,0.0,0.0329999998212,dont_know
44.09408,-8.846056,61,0.0,0.01600000076,0.98400002718,0.0,0.0,dont_know
44.09883,-8.821667,31,0.0,0.0,1.0,0.0,0.0,dont_know
54.60762,-7.437611,33,0.211999997497,0.0299999993294,0.758000016212,0.0,0.0,dont_know
54.6205,-7.385611,24,0.0,0.0,1.0,0.0,0.0,dont_know
54.62062,-7.3865,33,0.0,0.0,1.0,0.0,0.0,dont_know
54.62029,-7.38475,28,0.0,0.0,1.0,0.0,0.0,dont_know
56.18083,-7.362722,28,0.0,0.0,1.0,0.0,0.0,dont_know
57.19987,-7.022472,32,0.0,0.0,1.0,0.0,0.0,dont_know
63.22742,-6.357167,50,0.0,0.0,1.0,0.0,0.0,dont_know
42.80633,-8.355361,59,0.0,0.0,1.0,0.0,0.0,dont_know
43.65842,-8.468333,65,0.0,0.0,0.985000014305,0.0149999996647,0.0,dont_know
43.71621,-8.438278,50,0.0,0.0,0.980000019073,0.019999999553,0.0,dont_know
45.174,-8.290806,52,0.0,0.0189999993891,0.981000006199,0.0,0.0,dont_know
55.63304,-6.812695,28,0.21400000155,0.0359999984503,0.679000020027,0.0710000023246,0.0,dont_know
57.16083,-6.807528,35,0.0289999991655,0.0,0.971000015736,0.0,0.0,dont_know
59.2035,-6.507916,69,0.289999991655,0.0,0.695999979973,0.0140000004321,0.0,dont_know
63.21687,-5.939694,26,0.0,0.0,1.0,0.0,0.0,dont_know
41.63787,-8.056,40,0.0250000003725,0.0,0.975000023842,0.0,0.0,dont_know
42.30554,-8.114388,26,0.115000002086,0.0,0.768999993801,0.0769999995828,0.0379999987781,dont_know
45.31708,-7.701583,28,0.21400000155,0.0359999984503,0.75,0.0,0.0,dont_know
51.92812,-7.077667,56,0.0179999992251,0.0,0.981999993324,0.0,0.0,dont_know
51.92558,-7.072111,53,0.0750000029802,0.0189999993891,0.90600001812,0.0,0.0,dont_know
54.61375,-6.726528,54,0.0,0.0189999993891,0.981000006199,0.0,0.0,dont_know
57.75858,-6.0925,31,0.0320000015199,0.0320000015199,0.935000002384,0.0,0.0,dont_know
62.29979,-5.454278,66,0.136000007391,0.0450000017881,0.773000001907,0.0450000017881,0.0,dont_know
38.65387,-8.138556,28,0.0,0.0,1.0,0.0,0.0,dont_know
40.98608,-7.906861,26,0.0,0.0379999987781,0.962000012398,0.0,0.0,dont_know
51.55679,-6.586805,30,0.300000011921,0.0329999998212,0.666999995708,0.0,0.0,dont_know
62.55183,-4.984556,35,0.0,0.0,0.943000018597,0.0570000000298,0.0,dont_know
62.55288,-5.007778,36,0.082999996841,0.0280000008643,0.805999994278,0.0560000017285,0.0280000008643,dont_know
40.96821,-7.468417,70,0.0140000004321,0.0,0.957000017166,0.0289999991655,0.0,dont_know
40.96738,-7.468861,70,0.0,0.0,1.0,0.0,0.0,dont_know
41.14492,-7.378194,28,0.0359999984503,0.0,0.963999986649,0.0,0.0,dont_know
41.13,-7.385833,31,0.0320000015199,0.0320000015199,0.935000002384,0.0,0.0,dont_know
41.14321,-7.379056,39,0.0,0.0,0.949000000954,0.0260000005364,0.0260000005364,dont_know
48.477,-6.6575,25,0.0,0.0,1.0,0.0,0.0,dont_know
50.03771,-6.262139,66,0.0299999993294,0.105999998748,0.666999995708,0.0,0.196999996901,dont_know
51.43992,-6.176028,44,0.226999998093,0.0230000000447,0.75,0.0,0.0,dont_know
56.28646,-5.535806,32,0.0939999967813,0.0,0.84399998188,0.0619999989867,0.0,dont_know
62.45279,-4.673222,28,0.143000006676,0.107000000775,0.713999986649,0.0359999984503,0.0,dont_know
36.62229,-7.481917,27,0.0,0.0,1.0,0.0,0.0,dont_know
54.03467,-5.489583,31,0.194000005722,0.0320000015199,0.773999989033,0.0,0.0,dont_know
55.27846,-5.281944,59,0.202999994159,0.0,0.77999997139,0.0,0.0170000009239,dont_know
62.27979,-4.333583,25,0.0399999991059,0.0,0.959999978542,0.0,0.0,dont_know
183.7941,-3.444861,64,0.0,0.0780000016093,0.78100001812,0.0309999994934,0.108999997377,dont_know
186.8958,-3.340194,58,0.259000003338,0.0170000009239,0.723999977112,0.0,0.0,dont_know
187.4304,-3.340667,60,0.0,0.0,1.0,0.0,0.0,dont_know
187.7912,-3.365556,29,0.137999996543,0.0689999982715,0.792999982834,0.0,0.0,dont_know
188.863,-3.542722,72,0.0140000004321,0.0280000008643,0.958000004292,0.0,0.0,dont_know
188.87,-3.543083,26,0.0,0.0,1.0,0.0,0.0,dont_know
188.8673,-3.542278,64,0.0,0.0,1.0,0.0,0.0,dont_know
192.0544,-3.333278,60,0.0170000009239,0.0170000009239,0.782999992371,0.0170000009239,0.167000006884,dont_know
193.3043,-3.505056,40,0.0250000003725,0.0,0.975000023842,0.0,0.0,dont_know
193.2963,-3.518639,36,0.0,0.0,1.0,0.0,0.0,dont_know
195.1463,-3.362833,21,0.0,0.0480000004172,0.952000021935,0.0,0.0,dont_know
195.1467,-3.363583,25,0.0,0.0,1.0,0.0,0.0,dont_know
196.2159,-3.327222,34,0.0,0.0,1.0,0.0,0.0,dont_know
198.3412,-3.459889,36,0.0,0.0,1.0,0.0,0.0,dont_know
198.3357,-3.478917,58,0.0,0.0170000009239,0.966000020504,0.0170000009239,0.0,dont_know
158.6928,-2.703472,25,0.159999996424,0.0799999982119,0.72000002861,0.0399999991059,0.0,dont_know
160.3078,-2.823444,42,0.0480000004172,0.0240000002086,0.929000020027,0.0,0.0,dont_know
172.9908,-2.924278,35,0.0289999991655,0.143000006676,0.828999996185,0.0,0.0,dont_know
172.9909,-2.919528,47,0.0640000030398,0.233999997377,0.702000021935,0.0,0.0,dont_know
181.5019,-3.119555,25,0.0,0.0,1.0,0.0,0.0,dont_know
181.4919,-3.119694,25,0.0399999991059,0.0,0.879999995232,0.0399999991059,0.0399999991059,dont_know
181.951,-3.124694,26,0.0,0.0,1.0,0.0,0.0,dont_know
187.9499,-2.970444,20,0.20000000298,0.10000000149,0.699999988079,0.0,0.0,dont_know
195.0729,-3.06675,58,0.137999996543,0.137999996543,0.67199999094,0.0170000009239,0.0340000018477,dont_know
155.9559,-2.279778,24,0.0,0.0,0.958000004292,0.0,0.0419999994338,dont_know
155.9512,-2.272167,26,0.0379999987781,0.0,0.922999978065,0.0,0.0379999987781,dont_know
155.9517,-2.272917,64,0.01600000076,0.01600000076,0.95300000906,0.0,0.01600000076,dont_know
158.5044,-2.363861,28,0.0,0.0710000023246,0.820999979973,0.107000000775,0.0,dont_know
171.6547,-2.437305,30,0.10000000149,0.0329999998212,0.866999983788,0.0,0.0,dont_know
174.5971,-2.473778,72,0.0,0.0,1.0,0.0,0.0,dont_know
174.6042,-2.564917,33,0.0,0.0,0.97000002861,0.0299999993294,0.0,dont_know
175.6568,-2.478806,30,0.0,0.0,1.0,0.0,0.0,dont_know
176.4882,-2.477778,25,0.0399999991059,0.0399999991059,0.920000016689,0.0,0.0,dont_know
183.1739,-2.526972,54,0.0189999993891,0.0189999993891,0.962999999523,0.0,0.0,dont_know
183.1734,-2.500139,30,0.0,0.0,1.0,0.0,0.0,dont_know
183.1741,-2.511167,29,0.0,0.0,1.0,0.0,0.0,dont_know
188.4407,-2.652111,33,0.0610000006855,0.0299999993294,0.818000018597,0.0610000006855,0.0299999993294,dont_know
189.4146,-2.697417,31,0.0320000015199,0.0320000015199,0.935000002384,0.0,0.0,dont_know
194.7513,-2.626528,52,0.135000005364,0.135000005364,0.731000006199,0.0,0.0,dont_know
197.124,-2.6425,59,0.0,0.0,1.0,0.0,0.0,dont_know
198.0759,-2.438389,31,0.0,0.0,1.0,0.0,0.0,dont_know
199.7242,-2.53525,54,0.0,0.0,0.981000006199,0.0189999993891,0.0,dont_know
159.6376,-2.048389,26,0.0,0.0,1.0,0.0,0.0,dont_know
163.4271,-2.114972,20,0.0,0.0,1.0,0.0,0.0,dont_know
163.4276,-2.097583,31,0.0,0.0,1.0,0.0,0.0,dont_know
171.2079,-2.149833,47,0.0,0.0,1.0,0.0,0.0,dont_know
171.2083,-2.1465,26,0.0,0.0,1.0,0.0,0.0,dont_know
175.3981,-2.087472,24,0.125,0.0419999994338,0.75,0.082999996841,0.0,dont_know
181.195,-2.279,24,0.0,0.0,1.0,0.0,0.0,dont_know
